datetime,price_open,price_high,price_low,price_close,volume,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_10d,volatility_20d,volatility_30d,vol_ratio_10_30,sma_ratio_10_50,sma_ratio_20_50,rsi_14,bb_pct_b,volume_ratio,volume_trend,price_position_20d,price_position_50d,hl_spread_ma,intraday_vol,close_to_high,log_tx_daily,tx_ma_7,fee_per_tx,hashrate_log,difficulty_log,nupl,active_addr_zscore,realised_cap_log,cdd_log,total_supply_log,mempool_size,exchange_volume_usd,average_block_size,fear_greed_value,prev_close,today_Open_pct,close_to_open_return,return_1d_orig,target,_trainable,dummy_zero
2018-11-12,23.22,23.32,22.02,22.09,104122500,-0.05477107402652981,-0.048255062473071986,-0.02943760984182786,-0.010304659498207913,0.27614095898324686,0.02336540776368424,0.0427734463485913,0.042360395416096916,0.5515860278996623,1.1542781966300664,1.0656529879066943,67.03296702007607,0.7291767401731573,0.6485089153042592,0.6216193617491382,0.7499999989285714,0.7609289607091134,1.0605000000000002,5.88501584427343,0.9461538388757396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,-0.006418485237484006,-0.048664944013781186,-0.05477107402652981,1,True,0.0
2018-11-13,22.21,22.98,22.15,22.58,81729000,0.02218198279764594,-0.0362782757148955,-0.0070360598065083435,0.02683037744429284,0.22451193058568308,0.023824127979288866,0.04105750227978018,0.042002746898223864,0.5672039108532015,1.1533884030782577,1.072523626534338,72.6657645329185,0.800795393746798,0.5189194749090348,0.6086556103656274,0.8199999988285712,0.8278688513280478,1.0515000000000003,3.675819309123126,0.4819277050370171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,0.005432322317791005,0.016659162539396588,0.02218198279764594,1,True,0.0
2018-11-14,22.85,23.14,22.48,22.93,75604500,0.015500442869796238,-0.01882755669661962,-0.012063765618268052,0.019564250778123737,0.26545253863134644,0.023258153050865465,0.04051938985103285,0.04176023030369747,0.5569449045724523,1.1507211152177406,1.080065884621565,66.22073577044998,0.8419589862838761,0.48844210294758234,0.5740771876712535,0.8699999987571428,0.8756830589130012,1.0280000000000002,2.878325337985173,0.3181818133608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58,0.011957484499557358,0.0035010940919035782,0.015500442869796238,1,True,0.0
2018-11-15,22.82,23.24,22.6,23.23,69385500,0.013083296990841653,0.05160706201901322,-0.008536064874092975,0.012200435729847525,0.32063672541216603,0.022725712170046482,0.03930639402600114,0.04070146242672827,0.5583511066081904,1.146943550160971,1.089303925293447,61.22840689333593,0.8801346832216116,0.44999883261214707,0.5283383401301248,0.9128571415530613,0.9166666654143899,1.0330000000000001,2.75505811450709,0.015624999755856342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,-0.004797208896641925,0.017966695880806238,0.013083296990841653,1,True,0.0
2018-11-16,23.01,23.71,23.01,23.62,108093000,0.01678863538527775,0.04605845881310899,0.010697475395806677,0.022953659592897413,0.3629544143104446,0.02321475694090488,0.03868901208999705,0.037910294018813566,0.6123600836697116,1.1426583850931677,1.0983602484472048,62.17228462789489,0.968793080680561,0.7085118861221161,0.575412488281513,0.9685714271877552,0.9699453538661951,1.014,2.9635901778154077,0.12857142673469382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23,-0.00947051226861817,0.026510212950890955,0.01678863538527775,0,True,0.0
2018-11-19,23.76,24.45,23.53,23.56,145633500,-0.002540220152413286,0.027474923680767427,0.06654594839293804,0.03514938488576447,0.3540229885057471,0.02255729146172918,0.038826331222063006,0.036601034220789114,0.6163018553693834,1.1414946872712164,1.1086734996735197,65.48323469592177,0.9749229885813164,0.9356780941229192,0.6173611562860647,0.8724928354262279,0.8877679686156772,1.029,3.9049235993208753,0.9673912938327058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62,0.00592718035563089,-0.008417508417508546,-0.002540220152413286,0,False,0.0
2018-11-20,22.78,23.32,22.24,23.17,120070500,-0.016553480475381854,-0.002582866982350329,0.02612931798051399,0.018909410729991416,0.1815400305966346,0.023437853138480465,0.02932099421595136,0.03627745152477818,0.6460720280130949,1.138508056573297,1.112481779143521,56.85483869362971,0.783719387464734,0.814713638542641,0.7040244596276706,0.7629629615500689,0.8385876408088432,0.9635,4.661199827362977,0.13888888760287912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,-0.03310696095076393,0.017120280948200284,-0.016553480475381854,0,True,0.0
2018-11-21,23.47,23.54,22.49,22.55,70302000,-0.026758739749676352,-0.04530059271803555,-0.016572176188399457,-0.028436018957345932,0.172646905876235,0.024059463694517155,0.0297374891753573,0.03642427299625218,0.6605336252464521,1.1317133038782523,1.1171575846833577,46.09374998739626,0.3406204154412672,0.5175013346627513,0.755964024006815,0.5662100443693837,0.7604035299364396,0.9535,4.6563192904656345,0.942857133877549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,0.012947777298230267,-0.039198977417980285,-0.026758739749676352,0,True,0.0
2018-11-23,22.29,22.5,21.7,21.72,63039000,-0.03680709534368076,-0.07809847198641762,-0.06500215238915208,-0.07298335467349559,0.034778465936160075,0.025859262904267672,0.024186265546017483,0.03707319568915255,0.6975189337844062,1.1206558790110879,1.1162970653919992,38.209982779088826,-0.4626822838206114,0.5109736658767686,0.8221391930881286,0.31920199421645346,0.6557377040911252,0.9270000000000002,3.6832412523020297,0.9749999878125006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,-0.011529933481153054,-0.025572005383580065,-0.03680709534368076,1,True,0.0
2018-11-26,21.67,23.08,21.67,23.07,119881500,0.06215469613259672,-0.004315925766076867,-0.023285351397121068,-0.012836970474967901,0.045784224841341814,0.03398318610799736,0.025472766353453045,0.03821451941243633,0.8892739654393874,1.1154826175669474,1.1150677041130126,52.26939969646014,0.7126388339437422,1.101899622502075,0.9539502165994304,0.5353535335509984,0.8259773003455521,0.8865000000000001,6.111833550065004,0.00709219853125961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72,-0.002302025782688677,0.06460544531610513,0.06215469613259672,0,True,0.0
2018-11-27,22.67,23.13,22.37,22.93,95374500,-0.006068487212830487,0.01685144124168514,-0.026740237691001645,0.038026256224535926,0.02732974910394259,0.028418863413363974,0.025444868550524614,0.03831392012364181,0.7417370998395166,1.1160201638801848,1.1130033671344326,51.36690646447287,0.5540216173835507,0.9286751813116955,0.9126965290248421,0.48821548657166497,0.8083228236969447,0.8559999999999999,3.3144352376798865,0.263157891274238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,-0.01733853489380144,0.011468901632112782,-0.006068487212830487,1,True,0.0
2018-11-28,23.07,23.22,22.81,23.19,61914000,0.011338857392062973,0.06767955801104986,0.0008631851532152623,0.027015057573073653,0.054570259208731375,0.0278534471452021,0.025226014502451058,0.036873682354341,0.7553745059632744,1.1144441106060459,1.111391104606647,49.85163203712281,0.7674903967498781,0.6257086898257912,0.8297325321222191,0.546762587961286,0.8411097089015013,0.8239999999999998,1.7680034497628294,0.0731707299226592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,0.0061055385957260455,0.005201560468140576,0.011338857392062973,0,True,0.0
2018-11-29,23.13,23.17,22.64,22.74,46210500,-0.019404915912031195,-0.014304291287386306,0.008425720620842458,-0.00828608809419984,0.011116051578479391,0.02829835913831856,0.02524736114330584,0.03692476382298092,0.7663786723239581,1.110498946432369,1.1089765895339172,45.050215198985605,0.2800820553462402,0.4836643378601146,0.8088955177015464,0.3848920849464305,0.784363176816692,0.8074999999999999,2.330694810905898,0.811320739409047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.19,-0.002587322121604285,-0.016861219195849597,-0.019404915912031195,1,True,0.0
2018-11-30,22.79,23.44,22.55,23.37,84436500,0.027704485488126762,0.01918883558656792,0.07596685082872945,0.0060266896254843605,0.0183006535947714,0.029431848349908505,0.025593286018922735,0.03639143971805566,0.8087572377009717,1.10745043639096,1.1062703504614377,49.999999990716184,0.9201848825230616,0.9005191210935938,0.8698773786384469,0.6115107891672277,0.8638083217354248,0.8084999999999999,3.8083012409071486,0.0786516845095319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74,0.0021987686895339476,0.02544975866608179,0.027704485488126762,1,True,0.0
2018-12-03,24.0,24.4,23.47,23.9,124597500,0.02267864783910989,0.030616645105648876,0.035977459904638076,0.011854360711261558,0.03508012126461657,0.029839364596385785,0.026024566930911187,0.03614901073885018,0.8254542996324307,1.104585324657876,1.104009519970826,63.328424140108986,1.3541484577658902,1.323560459696855,0.8764419304081105,0.8021582704958331,0.9306431261908661,0.8274999999999999,3.8912133891213383,0.5376344028211356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,0.02695763799743256,-0.004166666666666763,0.02267864783910989,1,True,0.0
2018-12-04,23.74,24.58,23.47,23.98,126928500,0.0033472803347280866,0.054529463500439856,0.04579153946794601,0.017826825127334578,0.05360281195079075,0.029807225357940538,0.02573902717063925,0.03615407668658206,0.8244496843838943,1.1023689795606202,1.1027035811934762,60.97178682047641,1.311300035705058,1.3415786486392218,0.9387610148047855,0.7938144302618065,0.9255583115067516,0.837,4.628857381150957,0.5405405356708044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,-0.006694560669456062,0.010109519797809607,0.0033472803347280866,1,False,0.0
2018-12-06,23.73,24.49,23.38,24.2,117637500,0.00917431192660545,0.0355156183140779,0.043553255713669525,0.04445403539059112,0.06420404573438887,0.029114505073390726,0.025758905356562417,0.02881115634112431,1.0105285127535235,1.1029376755701565,1.101842593915155,60.15999998652415,1.3682194642800658,1.232826107460622,1.0475901531109504,0.8694158045724545,0.9528535968326879,0.8504999999999999,4.58677685950413,0.2612612589075556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,-0.010425354462051728,0.019806152549515232,0.00917431192660545,0,True,0.0
2018-12-07,24.6,25.3,23.84,23.86,172668000,-0.014049586776859524,-0.0016736401673639323,0.049252418645558516,0.058093126385809324,0.028005170185264827,0.027836266253898352,0.02570595844365583,0.028656208959954698,0.9713865703217099,1.1057842923189383,1.100017088012759,55.007949113352744,1.0439684536073743,1.752556051968299,1.2713065229852465,0.6033057834619671,0.8359908874305341,0.8889999999999999,6.119027661357925,0.9863013631075253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.016528925619834878,-0.030081300813008194,-0.014049586776859524,1,True,0.0
2018-12-10,24.0,24.4,23.54,24.34,99202500,0.02011735121542335,0.015012510425354453,0.04150620453572951,0.12062615101289142,0.03883909517712336,0.023607334131001946,0.025984053922032804,0.024039263697841352,0.9820319210859438,1.1141589655792132,1.0981734943861672,55.642633216630124,1.323089198438454,1.0105625059688663,1.3060254034953682,0.7355371880563711,0.8906605912407053,0.9014999999999999,3.5332785538208684,0.06976744104921435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,0.005867560771165126,0.01416666666666666,0.02011735121542335,1,True,0.0
2018-12-11,24.66,24.81,24.02,24.45,94632000,0.004519309778142855,0.010330578512396604,0.023012552301255207,0.05981794538361496,0.046213093709884356,0.015596913379805412,0.02596360219555791,0.02243319534229229,0.6952601352246915,1.1135233691412676,1.0936927284518,56.920684279986155,1.3014534394157713,0.9551732621737732,1.2335706580366774,0.7658402182759219,0.9031890650305361,0.9119999999999997,3.231083844580774,0.455696196763339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34,0.013147082990961456,-0.008515815085158196,0.004519309778142855,0,False,0.0
2018-12-12,24.63,24.79,24.34,24.44,75405000,-0.00040899795501014857,0.0243084660519699,0.019182652210175233,0.06585259485390327,0.1063829787234043,0.015210832305535034,0.02221888330012894,0.02239166132014348,0.6793075911154257,1.1167044411560867,1.0953743420682938,60.49586775459598,1.2259519612962637,0.7722974581934661,1.1461711590607069,0.7630853973468723,0.9020501128678244,0.8694999999999997,1.841243862520455,0.7777777604938241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,0.007361963190184007,-0.007714169711733554,-0.00040899795501014857,1,False,0.0
2018-12-13,24.68,25.16,24.45,25.12,110488500,0.02782324058919805,0.032046014790468424,0.0380165289256198,0.08322552824493323,0.11248892825509316,0.016621144945101134,0.022478764032791636,0.0225575395990484,0.7368329113993083,1.120442957149116,1.0961371750295956,71.0310965467359,1.5111651065243081,1.115198072979395,1.1151042049109654,0.9504132205222777,0.9794988599322336,0.8634999999999996,2.8264331210191114,0.05633802737551947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44,0.009819967266775809,0.017828200972447306,0.02782324058919805,0,True,0.0
2018-12-14,25.0,25.19,24.29,24.38,95064000,-0.029458598726114782,-0.002862985685071595,0.021793797150041927,0.07211961301671077,0.0632359354557348,0.018652941537863673,0.023652083189725323,0.02312352823688563,0.8066646785096814,1.1231346053901552,1.094689657732571,72.09302323904811,0.9921953181578558,0.9501820122700858,0.9491265210168699,0.7465564717725712,0.8952163998915528,0.8754999999999997,3.6915504511895083,0.8999999900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,-0.004777070063694322,-0.024800000000000044,-0.029458598726114782,0,True,0.0
2018-12-17,24.13,24.38,22.93,23.23,115110000,-0.047169811320754707,-0.049509001636661276,-0.04560394412489721,-0.005990586221651717,0.0,0.023800424891426274,0.02605971280942188,0.024607045665960756,0.9672195330687081,1.117878664645643,1.090197419497948,51.37457043437725,0.2748003677376595,1.1248414206656265,0.959011593605964,0.4297520649318123,0.7642369011796846,0.9159999999999998,6.241928540680152,0.7931034428061826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,-0.010254306808859748,-0.037297969332780734,-0.047169811320754707,0,True,0.0
2018-12-18,23.37,23.44,22.25,22.47,106500000,-0.03271631510977191,-0.10549363057324845,-0.08098159509202452,-0.059832635983263605,-0.04868755292125326,0.024288433368811795,0.02675507058912519,0.025323286159984613,0.9591339616835469,1.1061482837612815,1.0825275766580496,46.428571418478256,-0.13328954675030835,1.0415161541355893,0.9829712108798832,0.2203856743240057,0.67767653681358,0.9404999999999999,5.295950155763246,0.8151260435703706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23,0.0060266896254843605,-0.038510911424903815,-0.03271631510977191,0,True,0.0
2018-12-19,22.51,23.13,21.98,22.2,124113000,-0.012016021361815787,-0.0894175553732568,-0.0916530278232407,-0.07422852376980826,-0.05772495755517826,0.024125113420992012,0.026846017867938134,0.025284220394844376,0.9541565254013539,1.0924327441485808,1.073965417814677,42.32558138616188,-0.2102287909277537,1.2266706200659723,1.089706089470368,0.1460055092396536,0.6469248284203588,0.952,5.180180180180174,0.8086956451417778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,0.0017801513128616886,-0.01377165704131511,-0.012016021361815787,0,True,0.0
2018-12-20,21.8,22.02,20.79,21.03,136078500,-0.05270270270270261,-0.09470512268618159,-0.16281847133757965,-0.13099173553719,-0.09236081139404406,0.027142933465338172,0.0289661376938215,0.027020319691702196,1.0045374640144982,1.0744721619007647,1.065644446066534,38.075313800096886,-0.6155248776929865,1.3343757032687564,1.1313400827522095,0.05321507748732841,0.5136674253830668,0.9594999999999999,5.8487874465049945,0.8048780422367624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,-0.018018018018017945,-0.035321100917431125,-0.05270270270270261,1,True,0.0
2018-12-21,21.16,21.56,20.83,21.32,120252000,0.013789824060865374,-0.051179350244770716,-0.12551271534044295,-0.10645431684828166,-0.054545454545454564,0.028486824505933088,0.02873957807881943,0.026847789692677863,1.06104875751521,1.0588363616531993,1.0587909141314529,34.992679348610565,-0.37729334562533556,1.150994025937853,1.152513025637786,0.11751662945118285,0.5425287350085876,0.9434999999999999,3.4240150093808652,0.3287671187840097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,0.006181645268663827,0.007561436672967936,0.013789824060865374,0,True,0.0
2018-12-24,20.9,20.97,19.68,19.69,83398500,-0.07645403377110693,-0.11306306306306302,-0.15238915195867409,-0.19104354971240756,-0.09346224677716375,0.03286530952730802,0.03237465600824484,0.029934900722002052,1.0978923515930894,1.0350032637075717,1.0514351247461562,23.45523328715798,-0.8018685221095614,0.7905473857080396,1.0812721501213924,0.0017793594274391402,0.33999999960000005,0.9679999999999997,6.551549009649564,0.9922480543236574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32,-0.019699812382739323,-0.05789473684210511,-0.07645403377110693,1,True,0.0
2018-12-26,20.0,21.8,19.61,21.74,122446500,0.10411376333164024,0.033761293390394576,-0.032487761459724096,-0.11083844580777102,-0.05765062852188996,0.05123776232778211,0.03781610401926088,0.035998185360443774,1.423342526333533,1.01857286032884,1.0441703610737405,38.6868686813978,-0.001391045507436517,1.1592801275291928,1.1101544054732462,0.37434094837549897,0.5791962168094604,1.0070000000000001,10.07359705611776,0.02739726014887198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,0.015744032503808958,0.08699999999999997,0.10411376333164024,0,True,0.0
2018-12-27,21.32,21.48,20.1,21.08,128626500,-0.030358785648574083,-0.011257035647279645,-0.05045045045045049,-0.137479541734861,-0.08068033144352382,0.051455938809943015,0.038330331939190596,0.03502181866566929,1.4692533419987726,1.0,1.0364663007288761,34.91295937631739,-0.17052070901658734,1.1989181200903478,1.1013643738819259,0.2583479784563302,0.5011820325045127,1.038,6.5464895635673575,0.2898550703633708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,-0.01931922723091073,-0.011257035647279645,-0.030358785648574083,1,True,0.0
2018-12-28,21.54,22.42,21.23,22.26,149085000,0.055977229601518186,0.1305231081767395,0.05848787446504988,-0.11385350318471332,-0.040103492884864145,0.05464072019415883,0.040479614663479546,0.036312021439518435,1.5047552568125742,0.9837506277351318,1.0308307626085087,42.844364932023076,0.251460543541387,1.3353603114900237,1.0816673798709784,0.4657293489178749,0.6406619377769954,1.0770000000000002,5.34591194968554,0.13445378038274133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,0.021821631878558012,0.033426183844011303,0.055977229601518186,0,True,0.0
2018-12-31,22.52,22.61,21.68,22.19,94534500,-0.0031446540880503138,0.020699172033118884,0.04080675422138835,-0.08982772764561109,-0.024186455584872313,0.054269294214075246,0.04025900199103558,0.03619970149557773,1.4991637218076985,0.9703892994040333,1.0258535190628937,40.01857009693352,0.23877716975971808,0.8288121472669373,1.0136592313402855,0.45342706422947815,0.6323877061082888,1.097,4.191077061739521,0.4516128983697519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.011680143755615324,-0.014653641207815205,-0.0031446540880503138,0,False,0.0
2019-01-02,20.41,21.01,19.92,20.67,174879000,-0.06849932401982872,-0.019449715370018827,0.04977145759268664,-0.110202324580284,-0.11553273427471111,0.05635591133808997,0.04240654282013561,0.03815806892531064,1.4769064094761994,0.9563206714961641,1.0170235326614807,34.482758616726116,-0.19130628166416586,1.4747472958665433,1.1292936933700504,0.1862917395671502,0.4527186755878031,1.107,5.273343009192065,0.31192660264287514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,-0.08021631365479953,0.01273885350318471,-0.06849932401982872,0,True,0.0
2019-01-03,20.47,20.63,19.83,20.02,104478000,-0.03144654088050325,-0.10062893081761015,-0.07911683532658687,-0.1090342679127726,-0.16234309623430954,0.05630094858469984,0.04225572847595459,0.03830333239285192,1.4698703838233864,0.9431446451429385,1.0059691011235954,32.761310448840405,-0.28804322139326655,0.888596880113033,1.1083910351888293,0.07205623888918061,0.3758865243783846,1.1005,3.9960039960039992,0.7624999904687487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,-0.009675858732462683,-0.021983390327308228,-0.03144654088050325,1,True,0.0
2019-01-04,20.4,21.2,20.18,21.18,110911500,0.05794205794205798,-0.045515998197386276,0.004743833017077925,-0.04594594594594592,-0.11676396997497918,0.06024135542881707,0.04471757248100182,0.03998103287748962,1.5067479758696973,0.9354678668249554,0.996398639190602,35.187969921108035,0.10359237436677532,0.9497837838879337,1.0856521518528819,0.2759226708683257,0.47381864562730697,1.096,4.815864022662888,0.01960784294502074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.018981018981018893,0.038235294117647145,0.05794205794205798,1,True,0.0
2019-01-07,21.45,22.45,21.18,22.33,113268000,0.05429650613786574,0.0803096274794386,0.0031446540880502027,0.061816452686638046,-0.07727272727272727,0.05994960444474127,0.0465828895464828,0.04121282193952138,1.4546344335840726,0.9389638166616583,0.9898714934686157,42.52370532023827,0.4782258480140004,0.9717816296826318,1.0262287866757094,0.478031633606271,0.5247999991603196,1.104,5.6874160322436165,0.09448818823237728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,0.012747875354107707,0.04102564102564088,0.05429650613786574,1,True,0.0
2019-01-08,22.8,22.93,21.8,22.36,105127500,0.0013434841021049415,0.11688311688311681,0.0076611086074807044,0.04878048780487809,-0.0628667225481978,0.059936514911159464,0.046517701560486464,0.040911699965282364,1.465021016281684,0.9409566451317217,0.9838355705585279,46.544876881242025,0.5111445932301177,0.9288520655477854,1.0755678839971983,0.4928315403354272,0.48330404132986976,1.0875,5.053667262969584,0.5044247742971266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,0.021047917599641863,-0.019298245614035148,0.0013434841021049415,1,False,0.0
2019-01-09,22.37,22.9,22.1,22.57,81493500,0.00939177101967803,0.06562795089707274,0.09192065795839377,0.14626714068054847,-0.07271980279375512,0.05243264033259253,0.046307951919467356,0.04032345670357729,1.3003009071127554,0.9523222757157819,0.9785727487963948,50.41528238616434,0.6112418221987106,0.7257118164434925,0.9177264351372273,0.5304659488701327,0.5202108953950599,1.0844999999999998,3.5445281346920563,0.4124999948437494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,0.0004472271914133241,0.008940545373267828,0.00939177101967803,1,True,0.0
2019-01-10,22.29,23.03,22.12,23.0,90846000,0.01905183872396976,0.030004478280340363,0.1488511488511488,0.0579576816927323,-0.059304703476482645,0.04227909425065173,0.04654159370379875,0.03884936228101557,1.0882825582052493,0.9570753928819549,0.9745758985498324,53.27868851847622,0.7945242956567979,0.8103632946799336,0.8949561026454821,0.6075268806316722,0.5957820727666395,1.0905,3.9565217391304355,0.032967032604759125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57,-0.012405848471422343,0.031852848811126044,0.01905183872396976,1,True,0.0
2019-01-11,22.81,23.23,22.58,23.15,75586500,0.006521739130434634,0.03533094812164572,0.09301227573182236,0.09819734345351039,-0.052782324058919916,0.04027185700221248,0.04658010288680183,0.03884257932402347,1.0367964057768166,0.9654726962757264,0.9710309858164753,59.48121645051218,0.8927676207974689,0.6741911271839867,0.831867642277728,0.6344086010136043,0.6221441113846322,1.1005,2.807775377969772,0.12307692118343441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-0.008260869565217432,0.014905743095133817,0.006521739130434634,0,True,0.0
2019-01-14,22.83,22.83,22.27,22.29,78709500,-0.037149028077753776,-0.012405848471422343,-0.0017913121361397,0.0013477088948785632,-0.11265923566878988,0.039249894598075825,0.04667931207047618,0.03940415133622271,0.9960850140463445,0.9653500140567893,0.9645593196513916,54.12765956801883,0.6462093827733489,0.7121394720127681,0.7812919021329033,0.48028673749052536,0.47100175664147304,1.093,2.512337371018388,0.9642856970663274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,-0.013822894168466493,-0.023653088042049908,-0.037149028077753776,1,True,0.0
2019-01-15,22.33,23.25,22.3,22.96,90849000,0.03005832211754167,-0.0017391304347825765,0.02683363148479434,0.034700315457413256,-0.05824446267432315,0.04026742422139306,0.04693003978262209,0.039623224910564074,1.0162578676951295,0.9683325868746213,0.9610436370981197,65.15291936133326,1.029186216045136,0.8235442889951606,0.7568976559323717,0.7023060781922308,0.5887521958018416,1.0955,4.137630662020903,0.3052631546814398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.0017945266935845972,0.028213166144200663,0.03005832211754167,1,True,0.0
2019-01-16,22.99,23.47,22.9,23.07,70375500,0.004790940766550511,-0.00345572354211654,0.02215330084182554,0.11611030478954998,-0.0068876452862677295,0.03123098643470963,0.04571803967051042,0.03931184659562023,0.7944419098788914,0.978767682621638,0.960591133004926,57.51412428468704,1.0935758685254466,0.6511551734547087,0.7519879753427908,0.8963730546726091,0.6080843574550363,1.0514999999999999,2.470741222366711,0.7017543736534292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,0.0013066202090590284,0.003479773814702103,0.004790940766550511,1,False,0.0
2019-01-17,23.08,23.43,22.94,23.15,55150500,0.00346770697876031,0.03858232391206817,0.006521739130434634,0.1563436563436562,0.030262572318647152,0.027644512138009954,0.045039495999229,0.03909079213577619,0.7071871291356667,0.9924575683340796,0.9620332077724801,62.51511486245209,1.0973916589996593,0.522701779776316,0.7026242424328586,0.9170984432199522,0.6221441113846322,1.0164999999999997,2.1166306695464296,0.5714285597667682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,0.00043346337234484444,0.003032928942807711,0.00346770697876031,0,False,0.0
